Class;Method1;Method2;Type;Param1;Param2;Cloned text;Legit?
org.elasticsearch.client.ClusterAdminClient;ActionFuture deleteStoredScript(DeleteStoredScriptRequest request);DeleteStoredScriptRequestBuilder prepareDeleteStoredScript();Whole;;;Delete a script from the cluster state    ;false
org.elasticsearch.client.ClusterAdminClient;ActionFuture deleteStoredScript(DeleteStoredScriptRequest request);DeleteStoredScriptRequestBuilder prepareDeleteStoredScript(String id);Whole;;;Delete a script from the cluster state    ;false
org.elasticsearch.client.ClusterAdminClient;DeleteStoredScriptRequestBuilder prepareDeleteStoredScript();DeleteStoredScriptRequestBuilder prepareDeleteStoredScript(String id);Whole;;;Delete a script from the cluster state    ;false
org.elasticsearch.client.ClusterAdminClient;void putStoredScript(PutStoredScriptRequest request, ActionListener listener);ActionFuture putStoredScript(PutStoredScriptRequest request);Whole;;;Store a script in the cluster state    ;false
org.elasticsearch.client.ClusterAdminClient;GetStoredScriptRequestBuilder prepareGetStoredScript();GetStoredScriptRequestBuilder prepareGetStoredScript(String id);Whole;;;Get a script from the cluster state    ;false
org.elasticsearch.client.ClusterAdminClient;GetStoredScriptRequestBuilder prepareGetStoredScript();void getStoredScript(GetStoredScriptRequest request, ActionListener listener);Whole;;;Get a script from the cluster state    ;false
org.elasticsearch.client.ClusterAdminClient;GetStoredScriptRequestBuilder prepareGetStoredScript();ActionFuture getStoredScript(GetStoredScriptRequest request);Whole;;;Get a script from the cluster state    ;false
org.elasticsearch.client.ClusterAdminClient;GetStoredScriptRequestBuilder prepareGetStoredScript(String id);void getStoredScript(GetStoredScriptRequest request, ActionListener listener);Whole;;;Get a script from the cluster state    ;false
org.elasticsearch.client.ClusterAdminClient;GetStoredScriptRequestBuilder prepareGetStoredScript(String id);ActionFuture getStoredScript(GetStoredScriptRequest request);Whole;;;Get a script from the cluster state    ;false
org.elasticsearch.client.ClusterAdminClient;void getStoredScript(GetStoredScriptRequest request, ActionListener listener);ActionFuture getStoredScript(GetStoredScriptRequest request);Whole;;;Get a script from the cluster state    ;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture exists(IndicesExistsRequest request);ActionFuture typesExists(TypesExistsRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture exists(IndicesExistsRequest request);ActionFuture segments(IndicesSegmentsRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture exists(IndicesExistsRequest request);ActionFuture shardStores(IndicesShardStoresRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture exists(IndicesExistsRequest request);ActionFuture create(CreateIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture exists(IndicesExistsRequest request);ActionFuture delete(DeleteIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture exists(IndicesExistsRequest request);ActionFuture close(CloseIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture exists(IndicesExistsRequest request);ActionFuture open(OpenIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture exists(IndicesExistsRequest request);ActionFuture refresh(RefreshRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture exists(IndicesExistsRequest request);ActionFuture aliases(IndicesAliasesRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture exists(IndicesExistsRequest request);ActionFuture clearCache(ClearIndicesCacheRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture exists(IndicesExistsRequest request);ActionFuture updateSettings(UpdateSettingsRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture exists(IndicesExistsRequest request);ActionFuture validateQuery(ValidateQueryRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void typesExists(TypesExistsRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<TypesExistsResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void segments(IndicesSegmentsRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<IndicesSegmentResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void shardStores(IndicesShardStoresRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<IndicesShardStoresResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void create(CreateIndexRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<CreateIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void delete(DeleteIndexRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<DeleteIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void close(CloseIndexRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<CloseIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void open(OpenIndexRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<OpenIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void refresh(RefreshRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<RefreshResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void flush(FlushRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<FlushResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void syncedFlush(SyncedFlushRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<SyncedFlushResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void forceMerge(ForceMergeRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<ForceMergeResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void upgrade(UpgradeRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<UpgradeResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void upgradeStatus(UpgradeStatusRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<UpgradeStatusResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void putMapping(PutMappingRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<PutMappingResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void aliases(IndicesAliasesRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<IndicesAliasesResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void getAliases(GetAliasesRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<GetAliasesResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void aliasesExist(GetAliasesRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<AliasesExistResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void getIndex(GetIndexRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<GetIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void exists(IndicesExistsRequest request, ActionListener listener);void clearCache(ClearIndicesCacheRequest request, ActionListener listener);@param;ActionListener<IndicesExistsResponse> listener;ActionListener<ClearIndicesCacheResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;IndicesExistsRequestBuilder prepareExists(String indices);TypesExistsRequestBuilder prepareTypesExists(String index);Whole;;;Indices exists.    ;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture typesExists(TypesExistsRequest request);ActionFuture segments(IndicesSegmentsRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture typesExists(TypesExistsRequest request);ActionFuture shardStores(IndicesShardStoresRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture typesExists(TypesExistsRequest request);ActionFuture create(CreateIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture typesExists(TypesExistsRequest request);ActionFuture delete(DeleteIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture typesExists(TypesExistsRequest request);ActionFuture close(CloseIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture typesExists(TypesExistsRequest request);ActionFuture open(OpenIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture typesExists(TypesExistsRequest request);ActionFuture refresh(RefreshRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture typesExists(TypesExistsRequest request);ActionFuture aliases(IndicesAliasesRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture typesExists(TypesExistsRequest request);ActionFuture clearCache(ClearIndicesCacheRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture typesExists(TypesExistsRequest request);ActionFuture updateSettings(UpdateSettingsRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture typesExists(TypesExistsRequest request);ActionFuture validateQuery(ValidateQueryRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void segments(IndicesSegmentsRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<IndicesSegmentResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void shardStores(IndicesShardStoresRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<IndicesShardStoresResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void create(CreateIndexRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<CreateIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void delete(DeleteIndexRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<DeleteIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void close(CloseIndexRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<CloseIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void open(OpenIndexRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<OpenIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void refresh(RefreshRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<RefreshResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void flush(FlushRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<FlushResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void syncedFlush(SyncedFlushRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<SyncedFlushResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void forceMerge(ForceMergeRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<ForceMergeResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void upgrade(UpgradeRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<UpgradeResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void upgradeStatus(UpgradeStatusRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<UpgradeStatusResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void putMapping(PutMappingRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<PutMappingResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void aliases(IndicesAliasesRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<IndicesAliasesResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void getAliases(GetAliasesRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<GetAliasesResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void aliasesExist(GetAliasesRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<AliasesExistResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void getIndex(GetIndexRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<GetIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void typesExists(TypesExistsRequest request, ActionListener listener);void clearCache(ClearIndicesCacheRequest request, ActionListener listener);@param;ActionListener<TypesExistsResponse> listener;ActionListener<ClearIndicesCacheResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;ActionFuture stats(IndicesStatsRequest request);void stats(IndicesStatsRequest request, ActionListener listener);Whole;;;Indices stats.    ;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture stats(IndicesStatsRequest request);IndicesStatsRequestBuilder prepareStats(String indices);Whole;;;Indices stats.    ;false
org.elasticsearch.client.IndicesAdminClient;void stats(IndicesStatsRequest request, ActionListener listener);IndicesStatsRequestBuilder prepareStats(String indices);Whole;;;Indices stats.    ;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture recoveries(RecoveryRequest request);RecoveryRequestBuilder prepareRecoveries(String indices);Whole;;;Indices recoveries    ;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture segments(IndicesSegmentsRequest request);void segments(IndicesSegmentsRequest request, ActionListener listener);Free text;;;The segments of one or more indices. ;true
org.elasticsearch.client.IndicesAdminClient;ActionFuture segments(IndicesSegmentsRequest request);void segments(IndicesSegmentsRequest request, ActionListener listener);@param;IndicesSegmentsRequest request;IndicesSegmentsRequest request;The indices segments request;true
org.elasticsearch.client.IndicesAdminClient;ActionFuture segments(IndicesSegmentsRequest request);IndicesSegmentsRequestBuilder prepareSegments(String indices);Free text;;;The segments of one or more indices. ;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture segments(IndicesSegmentsRequest request);ActionFuture shardStores(IndicesShardStoresRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture segments(IndicesSegmentsRequest request);ActionFuture create(CreateIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture segments(IndicesSegmentsRequest request);ActionFuture delete(DeleteIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture segments(IndicesSegmentsRequest request);ActionFuture close(CloseIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture segments(IndicesSegmentsRequest request);ActionFuture open(OpenIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture segments(IndicesSegmentsRequest request);ActionFuture refresh(RefreshRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture segments(IndicesSegmentsRequest request);ActionFuture aliases(IndicesAliasesRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture segments(IndicesSegmentsRequest request);ActionFuture clearCache(ClearIndicesCacheRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture segments(IndicesSegmentsRequest request);ActionFuture updateSettings(UpdateSettingsRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture segments(IndicesSegmentsRequest request);ActionFuture validateQuery(ValidateQueryRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);IndicesSegmentsRequestBuilder prepareSegments(String indices);Free text;;;The segments of one or more indices. ;false
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void shardStores(IndicesShardStoresRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<IndicesShardStoresResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void create(CreateIndexRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<CreateIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void delete(DeleteIndexRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<DeleteIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void close(CloseIndexRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<CloseIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void open(OpenIndexRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<OpenIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void refresh(RefreshRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<RefreshResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void flush(FlushRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<FlushResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void syncedFlush(SyncedFlushRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<SyncedFlushResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void forceMerge(ForceMergeRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<ForceMergeResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void upgrade(UpgradeRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<UpgradeResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void upgradeStatus(UpgradeStatusRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<UpgradeStatusResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void putMapping(PutMappingRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<PutMappingResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void aliases(IndicesAliasesRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<IndicesAliasesResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void getAliases(GetAliasesRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<GetAliasesResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void aliasesExist(GetAliasesRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<AliasesExistResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void getIndex(GetIndexRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<GetIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void segments(IndicesSegmentsRequest request, ActionListener listener);void clearCache(ClearIndicesCacheRequest request, ActionListener listener);@param;ActionListener<IndicesSegmentResponse> listener;ActionListener<ClearIndicesCacheResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;ActionFuture shardStores(IndicesShardStoresRequest request);void shardStores(IndicesShardStoresRequest request, ActionListener listener);Free text;;;The shard stores info of one or more indices. ;true
org.elasticsearch.client.IndicesAdminClient;ActionFuture shardStores(IndicesShardStoresRequest request);void shardStores(IndicesShardStoresRequest request, ActionListener listener);@param;IndicesShardStoresRequest request;IndicesShardStoresRequest request;The indices shard stores request;true
org.elasticsearch.client.IndicesAdminClient;ActionFuture shardStores(IndicesShardStoresRequest request);IndicesShardStoreRequestBuilder prepareShardStores(String indices);Free text;;;The shard stores info of one or more indices. ;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture shardStores(IndicesShardStoresRequest request);ActionFuture create(CreateIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture shardStores(IndicesShardStoresRequest request);ActionFuture delete(DeleteIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture shardStores(IndicesShardStoresRequest request);ActionFuture close(CloseIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture shardStores(IndicesShardStoresRequest request);ActionFuture open(OpenIndexRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture shardStores(IndicesShardStoresRequest request);ActionFuture refresh(RefreshRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture shardStores(IndicesShardStoresRequest request);ActionFuture aliases(IndicesAliasesRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture shardStores(IndicesShardStoresRequest request);ActionFuture clearCache(ClearIndicesCacheRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture shardStores(IndicesShardStoresRequest request);ActionFuture updateSettings(UpdateSettingsRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;ActionFuture shardStores(IndicesShardStoresRequest request);ActionFuture validateQuery(ValidateQueryRequest request);@return;;;The result future;false
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);IndicesShardStoreRequestBuilder prepareShardStores(String indices);Free text;;;The shard stores info of one or more indices. ;false
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void create(CreateIndexRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<CreateIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void delete(DeleteIndexRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<DeleteIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void close(CloseIndexRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<CloseIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void open(OpenIndexRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<OpenIndexResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void refresh(RefreshRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<RefreshResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void flush(FlushRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<FlushResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void syncedFlush(SyncedFlushRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<SyncedFlushResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void forceMerge(ForceMergeRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<ForceMergeResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void upgrade(UpgradeRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<UpgradeResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void upgradeStatus(UpgradeStatusRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<UpgradeStatusResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void putMapping(PutMappingRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<PutMappingResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void aliases(IndicesAliasesRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<IndicesAliasesResponse> listener;A listener to be notified with a result;true
org.elasticsearch.client.IndicesAdminClient;void shardStores(IndicesShardStoresRequest request, ActionListener listener);void getAliases(GetAliasesRequest request, ActionListener listener);@param;ActionListener<IndicesShardStoresResponse> listener;ActionListener<GetAliasesResponse> listener;A listener to be notified with a result;true
